NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
1547,E1320100026201,ひよどり山中学校,東京都八王子市暁町3-1-1,1,1,,1,,,1,,1,35.67596483366,139.33892250115,想定収容人数：地震（屋外）5761人、風水害（屋内）1346人
1548,E1320100027201,清水公園,東京都八王子市犬目町,,,,1,,,,,,35.682952,139.31223,想定収容人数：地震（屋外）18136人
1549,E1320100151201,清水公園,東京都八王子市犬目町143-2,,,,1,,,,,,35.682952,139.31223,想定収容人数：地震（屋外）18136人
1550,E1320100028201,陶鎔小学校,東京都八王子市犬目町56,,1,,1,,,,,1,35.688299386938,139.30731674309,想定収容人数：地震（屋外）4650人、風水害（屋内）1120人
1551,E1320100029201,第一小学校,東京都八王子市元横山町2-14-3,1,1,,1,,,1,,1,35.661114808765,139.33641781118,想定収容人数：地震（屋外）1376人、風水害（屋内）1242人
1552,E1320100030201,共立女子学園,東京都八王子市元八王子町1-710,,,,1,,,,,,35.660641453126,139.29120190213,想定収容人数：地震（屋外）12727人
1553,E1320100031201,城山小学校,東京都八王子市元八王子町2-1767,1,1,,1,,,1,,1,35.65946891515,139.27758033359,想定収容人数：地震（屋外）7090人、風水害（屋内）1347人
1554,E1320100033201,高倉小学校,東京都八王子市高倉町67-2,1,1,,1,,,1,,1,35.662921157769,139.36582745611,想定収容人数：地震（屋外）5854人、風水害（屋内）1343人
1555,E1320100034201,八王子東高等学校,東京都八王子市高倉町68-1,1,1,,1,,,1,,1,35.662364161297,139.36425449582,想定収容人数：地震（屋外）4307人、風水害（屋内）759人
1556,E1320100035201,浅川市民センター,東京都八王子市高尾町1652-1,,1,,,,,,,1,35.643534842904,139.27692820001,想定収容人数：風水害（屋内）257人
1557,E1320100036201,山田小学校,東京都八王子市山田町1553,,1,,1,,,,,1,35.646383369997,139.31374765314,想定収容人数：地震（屋外）7907人、風水害（屋内）1272人
1558,E1320100037201,第七中学校,東京都八王子市散田町2-2-1,1,1,,1,,,1,,1,35.650639877597,139.31696218072,想定収容人数：地震（屋外）8592人、風水害（屋内）1860人
1559,E1320100038201,横山中学校,東京都八王子市散田町5-22-36,1,1,,1,,,1,,1,35.648351979674,139.30275659685,想定収容人数：地震（屋外）5863人、風水害（屋内）1777人
1560,E1320100039201,散田小学校,東京都八王子市散田町5-23-1,1,1,,1,,,1,,1,35.647429017833,139.30164701553,想定収容人数：地震（屋外）6187人、風水害（屋内）1455人
1561,E1320100040201,四谷中学校,東京都八王子市四谷町555,,1,,1,,,,,1,35.67791771458,139.29621177683,想定収容人数：地震（屋外）5297人、風水害（屋内）1698人
1562,E1320100041201,いずみの森義務教育学校,東京都八王子市子安町2-18-1,1,1,,1,,,1,,1,35.64986,139.342902,想定収容人数：地震（屋外）8048人、風水害（屋内）2719人
1563,E1320100042201,子安市民センター,東京都八王子市子安町2-6-1,1,1,,,,,1,,1,35.650652715313,139.34467728836,想定収容人数：風水害（屋内）484人
1564,E1320100043201,第三小学校,東京都八王子市寺町29-15,1,1,,1,,,1,,1,35.655300255931,139.33161442814,想定収容人数：地震（屋外）2330人、風水害（屋内）2032人
1565,E1320100044201,稲荷山行政資料保管等施設（旧稲荷山小学校）,東京都八王子市寺田町1455-3,1,1,,1,,,1,,1,35.620021610443,139.30015529212,想定収容人数：地震（屋外）4451人、風水害（屋内）873人
1566,E1320100045201,緑が丘小学校,東京都八王子市寺田町405-5,1,1,,1,,,1,,1,35.622209953049,139.31005574406,想定収容人数：地震（屋外）4530人、風水害（屋内）1259人
1567,E1320100046201,由木東市民センター,東京都八王子市鹿島111-1,1,1,,,,,1,,1,35.634220560137,139.42158514781,想定収容人数：風水害（屋内）523人
1568,E1320100047201,鹿島小学校,東京都八王子市鹿島13,1,1,,1,,,1,,1,35.6336533223,139.42610834463,想定収容人数：地震（屋外）5776人、風水害（屋内）1086人
1569,E1320100048201,七国小学校,東京都八王子市七国5-27-1,1,1,,1,,,1,,1,35.620157037748,139.32075923351,想定収容人数：地震（屋外）3796人、風水害（屋内）2061人
1570,E1320100049201,七国中学校,東京都八王子市七国6-41-1,1,1,,1,,,1,,1,35.621100403351,139.32255114828,想定収容人数：地震（屋外）6491人、風水害（屋内）2051人
1571,E1320100050201,浅川小学校,東京都八王子市初沢町1335,1,1,,1,,,1,,1,35.63987764082,139.28216123844,想定収容人数：地震（屋外）4256人、風水害（屋内）1521人
1572,E1320100051201,浅川中学校,東京都八王子市初沢町1370,1,1,,1,,,1,,1,35.638264,139.27885,想定収容人数：地震（屋外）5727人、風水害（屋内）1352人
1573,E1320100052201,小宮小学校,東京都八王子市小宮町1128-3,1,,,1,,,1,,1,35.683917037033,139.36780738007,想定収容人数：地震（屋外）3255人、風水害（屋内）1382人
1574,E1320100053201,由井第三小学校,東京都八王子市小比企町1201,1,1,,1,,,1,,1,35.642343495393,139.32719311793,想定収容人数：地震（屋外）5575人、風水害（屋内）1168人
1575,E1320100054201,デジタルハリウッド大学,東京都八王子市松が谷1,1,1,,1,,,1,,1,35.630472886295,139.42198441244,想定収容人数：地震（屋外）6060人、風水害（屋内）339人
1576,E1320100055201,松が谷小学校,東京都八王子市松が谷12,1,1,,1,,,1,,1,35.628192870366,139.41403310921,想定収容人数：地震（屋外）7170人、風水害（屋内）1191人
1577,E1320100056201,松が谷高等学校,東京都八王子市松が谷1772,1,1,,1,,,1,,1,35.628045114946,139.40964574954,想定収容人数：地震（屋外）8528人、風水害（屋内）833人
1578,E1320100057201,松が谷中学校,東京都八王子市松が谷23,1,1,,1,,,1,,1,35.629915093582,139.41783787485,想定収容人数：地震（屋外）8000人、風水害（屋内）1429人
1579,E1320100058201,松木小学校,東京都八王子市松木57-3,1,1,,1,,,1,,1,35.621507463999,139.39354024225,想定収容人数：地震（屋外）4874人、風水害（屋内）1369人
1580,E1320100059201,元八王子市民センター,東京都八王子市上壱分方町747-1,1,1,,,,,1,,1,35.683095249813,139.28633522383,想定収容人数：風水害（屋内）464人
1581,E1320100060201,上壱分方小学校,東京都八王子市上壱分方町799-2,1,1,,1,,,1,,1,35.684471488914,139.28368817565,想定収容人数：地震（屋外）4854人、風水害（屋内）1543人
1582,E1320100061201,恩方中学校,東京都八王子市上恩方町11,1,,,1,,,1,,1,35.669482540035,139.24289885958,想定収容人数：地震（屋外）3803人、風水害（屋内）1493人
1583,E1320100062201,夕やけ小やけふれあいの里,東京都八王子市上恩方町2030,1,1,,1,,,1,,1,35.669594453261,139.21586084649,想定収容人数：地震（屋外）1375人、風水害（屋内）93人
1584,E1320100063201,恩方第二小学校,東京都八王子市上恩方町2193,1,1,,1,,,1,,1,35.672177903226,139.21118716201,想定収容人数：地震（屋外）4214人、風水害（屋内）752人
1585,E1320100064201,上川口小学校,東京都八王子市上川町1099,1,,,1,,,1,,1,35.705411128953,139.2490854185,想定収容人数：地震（屋外）2366人、風水害（屋内）842人
1586,E1320100065201,第六中学校,東京都八王子市上野町97,1,,,1,,,1,,1,35.653145407533,139.33008106263,想定収容人数：地震（屋外）4149人、風水害（屋内）1690人
1587,E1320100066201,上柚木小学校,東京都八王子市上柚木3-15,1,1,,1,,,1,,1,35.615816786149,139.36891489129,想定収容人数：地震（屋外）7272人、風水害（屋内）1517人
1588,E1320100067201,上柚木中学校,東京都八王子市上柚木3-17,1,1,,1,,,1,,1,35.61746025007,139.37070606251,想定収容人数：地震（屋外）8589人、風水害（屋内）1642人
